Copyright Central Council of Church Bell Ringers, December 2011
Surprise Major methods

No.	Name	Notation	hl	le	lh	fch	Tower bells	Place	Handbells	RW ref
5491	Packington	-36-14-1258-1236-14-58-36-	18	12	a	E/d	1963-09-30	Loughborough Bellfoundry		63/700
5492	Purbeck	-36-14-1258-1236-14-58-36-	78	12	b	E/d	1963-08-26	Loughborough Bellfoundry		63/521 619
5493	Quenby	-36-14-1258-1236-14-58-36-	78	18	g	E/d	1964-03-03	Loughborough Bellfoundry		64/211
5494	Vyrnwy	-36-14-1258-1236-14-58-36.12.	78	12	b	E/ad	1964-06-21	Farnworth-with-Kearsley		63/521 64/454
5495	Berwyn	-36-14-1258-1236-14-58.12.36-	78	12	b	E/ad	1982-03-31	South Wigston		63/521 82/340
5496	Glaslyn	-36-14-1258-1236-14-58.12.36.12.	78	12	b	E/ad	1982-03-03	Loughborough Bellfoundry		63/521 82/298
5497	Fillongley	-36-14-1258-123678-1478-58-36-	78	12	b	E/d	2001-08-08	Fillongley		01/877
5498	Superlambanana	-36-14-1258-16-12-1258-14-	38	12	c	BE/d	2008-12-31	Tuebrook		09/105
5499	Northamptonshire	-36-14-1258-16-12-38-16-	78	12	b	BE/d	1956-04-28	Burton Latimer	1991-09-29	56/322 555 91/1067
5500	Swanbourne	-36-14-1258-16-12-38.16-16.	78	12	b	BE/d	1993-05-18	Trumpington		93/603
5501	Campsall	-36-14-1258-16-12-58-36-	38	12	f	BE/cd	1954-10-15	Conisbrough		54/419 458 691
5502	Chippenham	-36-14-1258-16-12-58-36.12.	38	12	f	BET/cd	1990-01-12	Meldreth		66/762 90/249
5503	Calne	-36-14-1258-16-12-58.12.36.12.	38	12	f	BET/d	1989-12-19	Trumpington		66/812 90/126
5504	Hanbury	-36-14-1258-16-14-38-16-	38	12	f	E/de	1951-04-01	Hanbury (Worcs)		51/243 412
5505	Zellenberg	-36-14-1258-16-14-38.16.34.16.	78	12	b	E/d	2000-03-26	Marston Bigot, Pig-le-Tower		00/500
5506	Cherwell	-36-14-1258-16-14-58-16-	78	12	b	E/d	1951-12-26	Clanfield		52/4
5507	Chard	-36-14-1258-16-14-58-16.34.	78	12	b	EN/d	1989-11-10	Meldreth		67/47 90/42
5508	Grendon	-36-14-1258-16-14-58.16-16.	78	12	b	E/d	1979-08-25	Walkden		66/545 717 79/848
5509	Zagorsk	-36-14-1258-16-34-1458-16-	18	12	a	BE/d	1999-07-10	Spalding, St Mary	1997-04-14	97/513 99/825
5510	Xenophon	-36-14-1258-16-34-1458-16-	78	12	b	BE/d	1967-04-01	Kingsclere		67/276
5511	Tunstall	-36-14-1258-16-34-38-34-	18	12	e	BE/ad	1975-07-29	Tunstall	1996-04-10	75/689 96/612
5512	Branksome	-36-14-1258-16-34-38-34-	18	18	k	BE/ad	1998-11-21	Bournemouth, St John		99/16
5513	Ventnor	-36-14-1258-16-34-58-14-	18	12	c	BE/cd	1954-07-29	Willesden		54/515 544
5514	Bower Grove	-36-14-1258-16.34-12.38.16-16.	78	12	b	BE/d	Spliced			07/1122
5515	Aylesbury	-36-14-1258-16.34-14.58.16-16.	58	18	m	BEG/cd	1973-11-24	Meldreth		73/1036
5516	Mindinho-le-Tower	-36-14-1258-1678-1478-58.16-16.	78	12	b	E/d	1998-08-30	Newmarket, Mindinho-le-Tower		98/945
5517	Sardis Road	-36-14-1258-36-12-1458-36-	78	12	b	DE/d	1997-06-30	Pontypridd		97/779
5518	Hendon	-36-14-1258-36-14-38-14-	58	12	f	EGK/d	1956-02-09	Willesden		56/115
5519	Marlborough	-36-14-1258-36-14-38-14-	58	18	l	EGK/d	1981-10-17	Marlborough, St Mary		67/101 81/992
5520	Yatton	-36-14-1258-36-14-38.14-12.	58	12	f	BEGK/d	1967-07-29	Yatton		66/674 67/573
5521	Northill	-36-14-1258-36-14-58-14-	38	12	c	EK/d	1956-04-26	Maulden		56/307 555
5522	Esher	-36-14-1258-36-14-58.16-16.	38	18	m	EK/df	1960-06-02	Willesden		60/474
5523	Gropenhole	-36-14-56-1238-14-38-36.14.	78	12	d	BEG/d	1983-05-02	Grappenhall		83/489
5524	Oxford Circus	-36-14-56-16-14-58-56-	38	18	m	BDE/d			2004-01-08	04/107
5525	Fickleshole	-36-14-56-38-34-58-14.36.	78	18	j	BDEN/d	2000-04-27	Bermondsey		00/526
5526	Chislehurst	-36-14-56-38-34-58-36-	18	18	h	BDEG	1959-01-13	Chislehurst, St Nicholas		59/87
5527	Lothbury	-36-14-56-38.14-14.38-34-	38	18	m	BEK/a	1961-05-04	Willesden		61/328
5528	Lifton	-36-14-58-1236-12-1238-14-	78	12	b	DEL/d	2004-12-11	Lifton		05/8
5529	Poltimore	-36-14-58-1236-12-1238-1456-	78	12	b	DE/ad	2004-09-18	Exeter, St Mark		04/973
5530	Centenary of Scouting	-36-14-58-1236-12-1458-36-	78	12	b	DE/d	2007-06-24	Compton Gifford		07/713
5531	Billy Mill	-36-14-58-1236-14-38-14-	58	12	f	EGK/d	2008-05-16	Whitley Bay		08/621
5532	Warlingham	-36-14-58-16-12-38-1256-	38	12	d	BE/d	2007-09-14	Milton		07/1002
5533	Paris	-36-14-58-16-12-38-56-	38	12	d	BE/ad	2007-08-12	Marston Bigot, Pig-le-Tower	1996-07-21	96/810 07/881
5534	Langston	-36-14-58-16-12-38.14.36.14.	78	12	b	BE/d	1963-09-07	Churchill (Oxon)		63/650
5535	Cranbourne	-36-14-58-16-12-58-16-	18	12	a	BE/d	1938-06-16	Egham		38/419 544
5536	Painswick	-36-14-58-16-12-58-16-	78	12	b	BE/d	1933-05-10	Wokingham, All Saints		33/308
5537	Blackburn	-36-14-58-16-12-58-16-	78	18	g	BE/d	1963-09-18	Farnworth-with-Kearsley		63/682
5538	Heighington	-36-14-58-16-12-58-16.34.	78	12	b	BE/d	1982-08-25	Welbourn		82/802
5539	Acton Town	-36-14-58-16-12-58-56-	58	12	d	BE/d			2002-01-28	02/191
5540	Bicester	-36-14-58-16-12-58.16-16.	78	12	b	BE/d	1960-01-09	Bicester		60/51
5541	Cretingham	-36-14-58-16-12-58.16-16.	78	18	g	BE/d	1993-02-23	Meldreth		93/321
5542	Lambourn	-36-14-58-16-14-1258-16-	38	12	f	EK/dX	1990-02-03	Lambourn		66/762 90/250
5543	Pluto	-36-14-58-16-14-1458-56-	58	12	d	BEK/d			1997-03-05	97/320
5544	Moretonhampstead	-36-14-58-16-14-3458-16-	78	12	b	EK/d	2009-01-01	Moretonhampstead		09/81
5545	Lindum	-36-14-58-16-14-38-14-	58	12	f	EKL/d	1950-02-18	Buckingham	1989-05-23	50/148 272 89/597
5546	Murwillumbah	-36-14-58-16-14-38-14-	58	18	l	EKL/d	1991-07-27	Sydney, NSW, St Philip		91/858
5547	Congleton	-36-14-58-16-14-38-34-	18	12	14263785		2004-07-17	Congleton		04/235 757
5548	Bastille	-36-14-58-16-14-58-34-	38	12	c	DEK/d	1989-07-14	Spitalfields		89/755 832
5549	Pimpernel	-36-14-58-16-14-58-34-	38	18	h	DEK/d	2005-07-14	Ringwood		05/719
5550	Parish Centre	-36-14-58-16-14-58.34.16-	78	12	b	EKN/d	2006-10-14	Pershore, St Andrew		06/1057
5551	Okehampton	-36-14-58-16-34-1458-36-	38	12	f	E/acd	1971-08-21	Felmersham		67/101 71/867
5552	Victoria	-36-14-58-16-34-38-16-	58	12	a	EO/ad	1958-11-27	Loughborough Bellfoundry	2011-09-15	58/804 11/1018
5553	Victoria Garesfield	-36-14-58-16-34-38-16.34.	58	12	a	EHO/ad	2009-07-24	Whitley Bay		09/825
5554	Chalkwell	-36-14-58-16-34-38-34-	18	12	e	DE/ad			1996-09-04	96/1083
5555	Janacek	-36-14-58-16-34-38-56-	38	12	d	BE/ad			2004-07-29	04/805
5556	Aberafan	-36-14-58-16-34-58-56-	58	12	d	BE/ad	1998-04-06	Aberavon		98/458
5557	Cropthorne	-36-14-58-16-34.12.3458-16-	78	12	b	BDE/ad	2005-04-05	Saintbury		05/528
5558	Pidley	-36-14-58-16.34-14.38-16-	58	18	m	E/acdX	1974-09-06	Cambridge, St Andrew-the-Great		74/942
5559	Pontypridd	-36-14-58-16.34-14.38.14-34.	18	12	a	E/acde	1997-12-22	Pontypridd		98/86
5560	Newell	-36-14-58-16.34-14.58-36-	78	12	b	E/acd	Spliced			99/532
5561	Queen	-36-14-58-36-12-3458.16-56.	78	12	b	DE/adY	1992-11-08	Trumpington		84/981 93/51
5562	Krokodilopolis	-36-14-58-36-12-38-14-	78	12	b	DEL/d	1986-04-29	Greasley		80/20 81/407 86/498
5563	Threekingham	-36-14-58-36-12-38-1456-	78	12	b	DE/ad	2009-08-05	Sproxton		09/878
5564	Megalopolis	-36-14-58-36-12-38.14-1256.	78	12	b	DEL/d	Spliced			84/193 293 299
5565	Not Krokodilopolis	-36-14-58-36-12-38.14-34.	78	12	b	DEL/d	1986-10-25	Maidstone, St Michael		83/366 86/1009
5566	Vulcan	-36-14-58-36-12-38.16-36.	78	12	b	DEM/d	1985-05-30	Breadsall		85/219 606
5567	Kings Ripton	-36-14-58-36-14-1238-16-	58	18	m	E/dX	1976-06-25	Meldreth		76/643
5568	Bruxelles	-36-14-58-36-14-1258-1236-	18	12	a	E/ad	2009-03-08	Marston Bigot, Pig-le-Tower		09/303
5569	Islay	-36-14-58-36-14-1258-1236-	78	12	b	E/ad	1963-10-26	Gressenhall		63/521 769
5570	Guernsey	-36-14-58-36-14-1258-36-	78	12	b	E/d	1963-12-31	South Wigston	1985-09-08	63/521 64/48 85/1098
5571	Rothley	-36-14-58-36-14-1258-36-	78	18	g	E/d	1964-03-17	Loughborough Bellfoundry		64/298 344
5572	Andorra La Vella	-36-14-58-36-14-1258-36.12.	18	12	a	E/ad	2010-10-10	Marston Bigot, Pig-le-Tower		10/1085
5573	Thanet	-36-14-58-36-14-1258-36.12.	78	12	b	E/ad	1968-12-15	Helmshore		63/521 69/48
5574	Earth	-36-14-58-36-14-1458-16-	38	12	f	E/dX	1992-11-09	Lambeth, St John		93/177
5575	Queen's Tower	-36-14-58-36-14-1458-34-	38	12	c	DE/d	1998-01-01	Kingswinford, St Mary	1996-06-17	96/759 98/109
5576	Kobenhavn	-36-14-58-36-14-3458.16-16.	58	12	a	E/de	2008-07-06	Marston Bigot, Pig-le-Tower		08/793
5577	Golders Green	-36-14-58-36-14-38.16-56.	18	12	c	BE/d			2002-09-09	02/994
5578	Stratton	-36-14-58-36-14-38.56-36.	78	12	b	EF/ad	1984-08-03	Stratton St Margaret		66/812 84/751
5579	Ystradyfodwg	-36-14-58-36-14-58-12-	18	12	c	BE/d	1978-12-03	Pentre		79/35
5580	Alderney	-36-14-58-36-14-58-1236-	78	12	b	E/ad	1964-10-20	Oxford, St Ebbe	2002-03-13	63/521 64/751 02/343
5581	Southgate	-36-14-58-36-14-58-36-	18	12	a	E/d	1907-11-28	Southgate		BN V26/451
5582	Superlative	-36-14-58-36-14-58-36-	78	12	b	E/d	1821-11-05	Huddersfield, St Peter	1901-06-26	BN V20/103
5583	Harleston	-36-14-58-36-14-58-36-	78	18	g	E/d	1951-12-22	Redenhall		52/4
5584	Wight	-36-14-58-36-14-58-36.12.	78	12	b	E/ad	1967-03-04	Putney		63/521 67/240
5585	Orkney	-36-14-58-36-14-58.12.36-	78	12	b	E/ad	1966-09-17	Putney		63/521 66/645
5586	San Marino	-36-14-58-36-14-58.12.36.12.	18	12	a	E/ad	2011-01-09	Marston Bigot, Pig-le-Tower		11/85
5587	Sheppey	-36-14-58-36-14-58.12.36.12.	78	12	b	E/ad	1977-07-16	Shalford (Surrey)		63/521 77/701
5588	Glazebury	-36-14-58-36-14-58.36-56.	78	12	b	E/ad	1993-02-26	Whitley Bay		85/219 93/321
5589	Kolsas	-36-14-58-36-34-1458-56-	58	12	d	BDE/d			1997-03-12	97/320
5590	Coach and Horses	-36-14-58-36-34-38-34-	38	12	e	DE/ad			1997-04-23	97/513
5591	Ynysangharad	-36-14-58-36.14-12.38-36-	38	12	f	BE/cd	1998-03-23	Pontypridd		98/359
5592	Brading	-36-14-58-36.14-14.38.14-16.	78	12	b	EKR/d	1986-12-27	Brading		87/87
5593	Jamestown	-36-14-58-36.14-14.58-16-	38	12	f	E/dX	1977-04-12	Bushey		77/382
5594	Little Coggeshall	-36-14-58-36.14-14.58.14-36.	78	12	b	E/d	1996-03-04	Turners Hill		96/355
5595	Quarkonium	-36-14-58-36.14-14.58.14.36-	78	12	b	EN/d	1986-05-21	Barrow Gurney		86/610
5596	Xibury	-36-14-58-36.14-14.58.16-16.	78	18	13462857		1978-07-03	Bushey		78/632
5597	Duke of Norfolk	-36-14-58-3678-1478-58-36-	78	12	b	E/d	1997-11-01	Arundel		97/1220
5598	Mancetter	-36-14-58-38-14-38-12-	58	12	b	BE/d	1964-06-24	Stoney Stanton		64/485
5599	Simonstone	-36-14-58-38-34-38.12.36.14.	58	12	a	DEN/df	1992-10-02	Meldreth		64/839 92/1203
5600	Churchill College	-36-14-58.12.36-14-58.16.34.56.	18	18	m	EGK/d	1990-09-07	Meldreth		84/622 90/1031
5601	Sanderstead	-36-14.56-12.38-14-58.12-14.	58	12	f	BDE/cd	1994-08-25	Meldreth		94/998
5602	Broadwater	-36-14.56-12.38.14-14.58.36-36.	58	18	m	BDEO/d	1961-04-29	Knebworth		61/327
5603	Stagnite	-36-14.56.12-38-14-3458-14-	58	12	f	DEK/cd	1995-03-04	Meldreth		95/642
5604	Cold Fish	-36-14.58-58.36-14-38.16-16.	58	12	f	EO/d	2008-01-14	Walworth		08/163
5605	Bill	-36-1456-1256-38-12-38-14-	78	12	b	DEKL	1992-12-30	Thorverton		75/549 76/244 93/123
5606	Tanzanite	-36-1456-1258-16-12-58-14-	78	12	d	BDE/c	1999-12-15	Barrow Gurney		00/197
5607	Fylde Coast	-36-1456-58-16-12-1458-14-	78	12	d	BE/c	2009-08-29	Westhoughton		10/13
5608	Osbournby	-36-1456-58-16-12-58-16-	58	12	b	BE/c	1969-01-25	Pinner		69/189
5609	Raleigh	-36-1456-58-16-12-58.14-14.	78	12	d	BE/c	1999-02-01	Raleigh, NC		99/267
5610	Breakspear	-36-1456-58-16-12-58.36.12-	18	12	e	BE/ac	2007-01-15	Bushey		07/165
5611	Wimbledon Common	-36-1456-58-16-34-1238-14-	58	12	f	E/ac	1986-12-06	Wimbledon		87/58 72
5612	Gigantic	-36-1456-58-16-34-1258-34-	18	12	c	E/ac	1992-03-28	Leckhampton		92/406
5613	Oadby	-36-1456-58-16-34-1258-34-	78	12	d	E/ac	1978-08-26	King's Norton (Leics)		78/801
5614	Holm Cultram	-36-1456-58-16-34-1458-14-	78	12	d	E/ac	1995-10-02	Rusper		95/1153
5615	Jupiter	-36-1456-58-16-34-38.12-14.	58	12	f	BE/ac	1986-07-11	Stratton St Margaret		86/806
5616	Bedmond	-36-1456-58-16-34-58.14-14.	78	12	d	E/ac	2006-10-23	Bushey		06/1102
5617	Heslington Hall	-36-1456-58-16.34-12.38-14-	58	12	f	BE/ac	2007-07-04	York, St Laurence		07/762
5618	Rhinestone	-36-1456-58-36-14-1258-14-	78	12	d	E/cd	1995-06-07	Barrow Gurney		95/742
5619	Alexandria	-36-1456-58-36-14-38-12-	38	12	b	BE/cd	1969-05-14	Putney		69/471
5620	Singleton	-36-1456-58-36-14-38-36-	18	12	a	EO/cd	2004-02-15	Sydney, NSW, St Mary's Cathedral		04/445
5621	Mattishall	-36-1456-58-36-14-58-36-	58	12	b	EN/cd	1969-04-26	Stamford Hill		69/429
5622	Burghclere	-36-1456-58-38-14-38-12-	78	12	b	BE/cd	1970-03-07	Highclere		70/236
5623	Saturnium	-36-1456-58-38-14-38-16-	58	18	m	BE/cd	1992-07-22	Barrow Gurney		92/891
5624	Healey	-36-1456-58-38-14-38-34-	78	12	b	E/acd	1974-03-23	Market Drayton		74/329
5625	Wangaratta	-36-1456-58-38-14-38.14-14.	78	12	b	E/cd	1990-11-18	Wangaratta, VIC, Cathedral		90/1224
5626	Zwiefalten	-36-1456-58-38-14-38.56-56.	78	12	b	DE/cd	1995-02-11	Lymington		95/277
5627	Nasty	-36-1458-58-16-12-38-14-	58	12	b	BE/cd	1971-01-15	Bristol Cathedral		71/237
5628	Up Avon	-36-1458-58-16-12-38.14-34.	58	12	b	BE/cd	1996-04-26	Bristol Cathedral		96/588
5629	March	-36-1458-58-16-34-3458-14-	18	12	f	E/ade	1976-03-08	Salford, Sacred Trinity	1986-03-23	76/330 86/340
5630	Eastleigh	-36-1458-58-16-34-38-34-	18	12	e	E/ad	1974-02-12	East Tytherley		74/203
5631	Deng	-36-1458-58-36.12-14.38.16.34.56.	38	12	f	DEGN/de	1975-01-07	Salford, Sacred Trinity		75/153
5632	Stonebow	-36-1458-58-38-14-1258-14-	18	12	e	ENO/d	Spliced			99/1166
5633	Fairford	-36-16-58-36-12-38.14-14.	78	12	e	DEG	1983-01-29	Fairford		69/551 83/202
5634	Kensington (Olympia)	-36-16-58-36-12-38.14.56.14.	78	12	e	DEG/a	Spliced			88/931
5635	K626	-36-16-58-36-14-38-36-	18	12	a	EGKL	1991-12-07	London, St Olave, Hart Street		92/36
5636	Oxford	-36-16-58-36-14-38-36-	58	14	17258463		1897-12-31	Brighton, St Peter		BN V16/449
5637	K522	-36-16-58-36-14-38-36-	78	12	15478263		1991-01-27	Lambeth, St John		91/282
5638	Free Press	-36-16.58.12.58.36.14.78.14.38-36-	18	18	j	EO	Spliced			83/426
5639	Live and Let Live	-36.58.14-12-36-78-58.14.36-	78	12	d	DEN	Spliced			83/426
5640	St Catharine's College	-36.58.14-58-16-12-58.16.34-	78	12	f	BEN/ad	1990-07-20	Meldreth		84/622 90/962
5641	Dido	-36.58.14.58-58.36.14-14.58.14.36-	18	12	a	EN/d	1990-12-28	Easton Neston		91/117
5642	Didymium	-36.58.14.58-58.36.14-14.58.14.36-	78	12	b	EN/d	1990-08-22	Barrow Gurney		90/959
5643	Bendigo	-36.58.16.58-1258.36-12.34.1258.36.14.56.	38	12	d	BDEGINO	1991-12-27	Bendigo, VIC		92/234
5644	Yapton Marsh	-38-14-12-1236-14-1258-1456-	18	12	e	BD/d	2011-03-05	Fairwarp		11/287
5645	Kakapo	-38-14-12-1236-14-1258-1456-	78	12	d	BD/d	2008-02-06	Sproxton		08/266
5646	South Shields	-38-14-12-1236-14-58-12-	18	12	c	BD/d	1984-09-21	Edenham		84/895
5647	Willingale	-38-14-12-1236-34-38-14-	58	12	f	BDK	1985-06-01	Great Baddow		85/583
5648	Quantoxhead	-38-14-12-1236-34-38.14-34.	58	12	f	BDK/a	2006-08-24	East Ilsley		06/884
5649	Rushden	-38-14-12-1238-12-1258-16-	78	12	b	BD/Y	1969-10-25	Rushden (Northants)		69/934
5650	Letchmore Heath	-38-14-12-1238-14-1238-12-	18	12	a	BD/d	1993-01-16	Aldenham		93/225
5651	Freasley	-38-14-12-1238-14-1238-12-	78	12	b	BD/d	1994-11-01	Kingsbury (Warks)		95/73
5652	Heworth	-38-14-12-1238-14-1238-34.12.	78	12	b	BD/ad	1977-03-06	Walkden		77/274
5653	Haydon Bridge	-38-14-12-1238-14-1238-56-	78	12	b	BD/d	2001-05-26	Bilston		01/657
5654	Pickles	-38-14-12-1238-14-1238.56-56.	78	12	b	BD/d	2006-11-11	Buckland-in-the-Moor		06/1149
5655	Elizabeth II Jubilee	-38-14-12-1238-14-1238.56.34.12.	78	12	b	BD/d	1977-02-06	Westhoughton		77/230
5656	Vaguely	-38-14-12-1238-14-1258-14-	58	12	d	BD/cd	2007-05-19	Pinchbeck		07/642
5657	Xeniaville	-38-14-12-1238-14-1258-56-	18	12	c	BD/d	2009-03-13	Meldreth		09/330
5658	Quandary	-38-14-12-1238-14-1458-16-	58	12	f	BDE/d	2008-01-02	Sproxton		08/139
5659	Easington	-38-14-12-1238-14-1458-3456-	38	12	c	BD/ad	2004-10-12	Mavesyn Ridware		04/1117
5660	Archdeacon Johnson	-38-14-12-1238-14-3458-36-	78	12	b	BDE/d	2010-10-30	Oakham		10/1159
5661	Tuffley	-38-14-12-1238-14-38-12-	78	12	b	BD/d	1969-10-08	Longney		69/895
5662	Lenchwick	-38-14-12-1238-14-38-12.56.	78	12	b	BD/ad	1971-04-03	Norton (Worcs)		71/383
5663	Bedwardine	-38-14-12-1238-14-38-1256-	78	12	b	BD/ad	1969-08-23	Worcester, St John-in-Bedwardine		69/1015
5664	Grundisburgh	-38-14-12-1238-14-38-16-	58	18	m	BD/d	1960-04-09	Hollesley		60/276
5665	Oswaldtwistle	-38-14-12-1238-14-38-34-	78	12	b	BD/ad	1976-08-27	Oswaldtwistle		76/803 1000
5666	Flixton	-38-14-12-1238-14-38-34.56.	78	12	b	BD/ad	1976-12-28	Flixton		77/73
5667	Marple	-38-14-12-1238-14-38-3456-	78	12	b	BD/d	1976-12-27	Marple		77/73
5668	Pershore	-38-14-12-1238-14-38-56-	78	12	b	BD/d	1969-12-26	Pershore, Abbey		70/76
5669	Thropton	-38-14-12-1238-14-38.14-14.	78	12	b	BD/cd	2001-09-22	Loughborough Bellfoundry		01/1068
5670	Edgecombe	-38-14-12-1238-14-38.56-56.	78	12	b	BD/d	2003-07-01	Loughborough Bellfoundry		03/708
5671	Cotwardine	-38-14-12-1238-14-38.56.12.56.	78	12	b	BD/ad	2011-05-13	Meldreth		11/561
5672	Kirkham	-38-14-12-1238-14-38.56.34-	78	12	b	BD/ad	1977-04-12	Walkden		77/385
5673	All Fools'	-38-14-12-1238-14-38.56.34.56.	78	12	b	BD/d	1978-04-01	Bowdon		78/373 458
5674	Brigstock	-38-14-12-1238-34-3458-16-	78	12	b	BD/Y	1973-08-25	Quorn		73/757
5675	Prudhoe	-38-14-12-1238-34-38-34-	38	12	e	BD/a	1997-07-08	Kingsbury (Warks)		97/851
5676	Jacaranda	-38-14-12-1238-34-38-56-	18	12	c	BD	1995-09-15	Haselbech		95/1081
5677	Northgates	-38-14-12-1238-34-58.36-14.	38	12	c	BDN	2008-09-25	Leicester, St Mary de Castro		08/1086
5678	Inworth	-38-14-12-16-12-1238-12-	18	18	m	BD	1995-10-08	Terling		95/1179
5679	Nettleham	-38-14-12-16-12-1258-14-	38	12	c	BD/d	1960-12-26	Lincoln, St Giles		61/20
5680	Orpington	-38-14-12-16-12-1458-12-	78	12	d	BD/a	1975-12-29	Frindsbury		76/95
5681	Majestic	-38-14-12-16-12-1458-14-	18	12	c	BD/c	1977-06-06	Colerne		77/576
5682	Ozone	-38-14-12-16-12-1458-34-	78	12	d	BD	1983-08-31	Barrow Gurney		83/795
5683	Booth	-38-14-12-16-12-1458-56-	78	12	d	BD	1982-05-30	Uppingham		82/536
5684	Aebudae	-38-14-12-16-12-3458-1236-	38	12	f	BD/f	1994-12-23	Creswell		95/122
5685	Cazenove	-38-14-12-16-12-3458-36-	38	12	f	BDO	2007-09-07	Cottesbrooke		07/984
5686	Loki's Gate	-38-14-12-16-12-3458.12.36.12.	38	12	f	BD/f	2010-05-08	Reading, St Giles		10/547
5687	Grays	-38-14-12-16-12-38-1236-	38	12	f	BD/f	1974-09-28	Terling		74/901
5688	Needlegate	-38-14-12-16-12-38-36-	38	12	f	BDO	2006-03-23	Leicester, St Mary de Castro		06/354
5689	Birstwith	-38-14-12-16-12-38.12.36.12.	38	12	f	BD/f	1975-04-19	Birstwith		75/406
5690	Freeschool	-38-14-12-16-12-38.14-16.	38	12	e	BDN	2008-08-21	Leicester, St Mary de Castro		08/966
5691	Bangor	-38-14-12-16-12-38.56-56.	18	18	m	BD	1961-06-01	Willesden		61/399
5692	Truro	-38-14-12-16-12-58-14-	78	12	d	BD/c	1934-05-29	Uxbridge, St Andrew		34/356 436
5693	Woodhouse	-38-14-12-16-12-58-1456-	78	12	d	BD	2008-03-09	Handsworth (Yorks)		08/442
5694	Tingdene	-38-14-12-16-12-58.14-12.	78	12	d	BD/c	1985-12-06	Rothwell (Northants)		86/31
5695	High Neb	-38-14-12-16-12-58.14.56-	18	12	e	BD	2008-01-04	Handsworth (Yorks)		08/140
5696	North Mymms	-38-14-12-16-12-58.36.12-	18	12	e	BDK	1996-04-20	North Mymms		96/538
5697	Whitburn	-38-14-12-16-1234-1258-14-	78	12	d	BDF/c	2001-10-27	Pinxton		01/1165
5698	St Wulfram	-38-14-12-16-1234-38-34-	58	12	f	BDF/a	2007-07-25	Sproxton		07/884
5699	Quill	-38-14-12-16-14-1258-12-	38	12	c	BD/d	2006-03-23	East Ilsley		06/353
5700	Cliffe-at-Hoo	-38-14-12-16-14-1458-1236-	18	12	a	BD/df	1976-08-27	Cliffe-at-Hoo		76/798
5701	Stranton	-38-14-12-16-14-1458-1456-	38	12	e	BD/d	1982-08-26	Tuxford		82/802
5702	Woodley	-38-14-12-16-14-1458-34-	18	12	c	BD/d	1975-03-07	Bristol Cathedral		75/340
5703	Zenith	-38-14-12-16-14-3458.16.34.16.	58	12	b	BDN/d	1991-07-12	Meldreth		85/219 91/1064
5704	Minsmere	-38-14-12-16-14-38-14-	18	12	b	BD/de	1937-07-28	Helmingham	1963-11-19	37/515 63/821
5705	Wombourn	-38-14-12-16-14-58-12-	38	12	c	BD/d	1954-10-01	Wombourn		54/674 720
5706	Axminster	-38-14-12-16-14-58-16-	58	12	b	BDN/d	1970-12-17	Balcombe		67/47 71/121
5707	Ashburton	-38-14-12-16-14-58-16.34.	58	12	b	BDN/d	1989-12-01	Meldreth		67/47 90/42
5708	Woodfield	-38-14-12-16-14-58.14.56.14.	38	12	e	BD/d	1992-10-09	Rothwell (Northants)		92/1086
5709	Rollestone	-38-14-12-16-34-1238-12-	58	12	f	BD	2005-03-04	Stratton St Margaret		05/283
5710	Ugley	-38-14-12-16-34-1238-34-	58	12	f	BD/a	1968-03-09	Felsted		68/248
5711	Xeranthemum	-38-14-12-16-34-1458-12-	78	12	d	BD	1985-07-19	Haselbech		85/707
5712	Coseley	-38-14-12-16-34-1458-1234-	78	12	d	BD	1995-09-26	Kingsbury (Warks)		95/1128
5713	Dereham	-38-14-12-16-34-1458-16-	58	12	b	BD	1969-01-11	Stamford Hill		69/149
5714	Hebburn	-38-14-12-16-34-1458-16.34.	58	12	b	BDE	1983-05-13	Edenham		83/244 490
5715	Newburn	-38-14-12-16-34-1458-34-	78	12	d	BD/a	1993-06-17	Loughborough Bellfoundry		93/832
5716	Ashley	-38-14-12-16-34-1458-34.56.	78	12	d	BD/a	1993-12-04	Rothwell (Northants)		94/35
5717	Giotto	-38-14-12-16-34-1458-56-	78	12	d	BD	1986-03-14	Rothwell (Northants)		86/339 87/140
5718	Bushbury	-38-14-12-16-34-1458.34-34.	78	12	d	BD/a	1997-02-25	Kingsbury (Warks)		97/562 743
5719	Gillett	-38-14-12-16-34-1458.56-56.	78	12	d	BD	2009-05-23	Otley		09/611
5720	Shildon	-38-14-12-16-34-3458-14-	38	12	c	BD/d	1983-02-04	Edenham		83/184
5721	Newton Hall	-38-14-12-16-34-3458-14-	38	18	h	BD/d	1999-02-16	Kingsbury (Warks)		99/291 447
5722	Elswick	-38-14-12-16-34-3458-3456-	18	12	e	BDK	1989-11-04	Oadby		89/1089
5723	Monkton Combe	-38-14-12-16-34-38-12-	58	12	f	BD	1975-07-19	Bath, St Michael with St Paul		75/668
5724	Grantsville	-38-14-12-16-34-38-34-	58	12	f	BD/a	2007-07-20	Meldreth		07/833
5725	Quietus	-38-14-12-16-34-38.12-12.	58	12	f	BD	2004-11-09	Loughborough Bellfoundry		04/1140
5726	Allotment	-38-14-12-16-34-38.12-16.	78	12	d	BD	2007-10-21	Barrow Gurney		07/1122
5727	Zigadenus	-38-14-12-16-34-38.14-14.	58	12	f	BDK	1998-04-24	Rothwell (Northants)		98/509 763
